Day	SD4neg	SD3neg	SD2neg	SD1neg	SD0	SD1	SD2	SD3	SD4
91	9.763	10.658	11.554	12.493	13.478	14.508	15.585	16.709	17.833
92	9.771	10.668	11.564	12.504	13.490	14.522	15.600	16.725	17.851
93	9.780	10.677	11.574	12.515	13.502	14.535	15.614	16.742	17.869
94	9.788	10.686	11.584	12.526	13.514	14.548	15.629	16.758	17.887
95	9.797	10.696	11.594	12.537	13.526	14.561	15.643	16.774	17.904
96	9.805	10.705	11.604	12.548	13.538	14.574	15.658	16.790	17.922
97	9.814	10.714	11.613	12.558	13.549	14.587	15.672	16.806	17.940
98	9.822	10.723	11.623	12.569	13.561	14.599	15.686	16.821	17.956
99	9.831	10.732	11.633	12.579	13.572	14.612	15.700	16.837	17.974
100	9.839	10.740	11.642	12.590	13.584	14.625	15.714	16.853	17.991
101	9.847	10.749	11.652	12.600	13.595	14.637	15.728	16.868	18.008
102	9.855	10.758	11.661	12.610	13.606	14.650	15.742	16.883	18.025
103	9.863	10.767	11.671	12.620	13.617	14.662	15.755	16.898	18.041
104	9.871	10.776	11.680	12.631	13.628	14.674	15.769	16.913	18.058
105	9.879	10.784	11.689	12.640	13.639	14.686	15.782	16.928	18.074
106	9.887	10.793	11.698	12.651	13.650	14.698	15.795	16.943	18.090
107	9.895	10.801	11.707	12.660	13.661	14.710	15.809	16.958	18.107
108	9.903	10.809	11.716	12.670	13.672	14.722	15.822	16.972	18.123
109	9.910	10.818	11.725	12.680	13.682	14.734	15.835	16.987	18.139
110	9.918	10.826	11.734	12.689	13.693	14.745	15.847	17.001	18.154
111	9.925	10.834	11.743	12.699	13.703	14.757	15.860	17.015	18.170
112	9.932	10.842	11.751	12.708	13.713	14.768	15.873	17.030	18.186
113	9.940	10.850	11.760	12.718	13.724	14.779	15.886	17.043	18.201
114	9.947	10.858	11.769	12.727	13.734	14.791	15.898	17.058	18.217
115	9.955	10.866	11.777	12.736	13.744	14.802	15.910	17.071	18.232
116	9.962	10.873	11.785	12.745	13.754	14.813	15.923	17.085	18.247
117	9.969	10.881	11.794	12.754	13.764	14.824	15.935	17.098	18.262
118	9.976	10.889	11.802	12.763	13.774	14.834	15.947	17.112	18.277
119	9.983	10.897	11.810	12.772	13.783	14.845	15.959	17.125	18.291
120	9.990	10.904	11.818	12.781	13.793	14.856	15.971	17.138	18.306
121	9.997	10.912	11.826	12.790	13.803	14.866	15.982	17.151	18.321
122	10.003	10.919	11.834	12.798	13.812	14.877	15.994	17.165	18.335
123	10.010	10.926	11.842	12.807	13.821	14.887	16.006	17.177	18.349
124	10.017	10.933	11.850	12.815	13.831	14.898	16.017	17.190	18.364
125	10.024	10.941	11.858	12.824	13.840	14.908	16.028	17.203	18.377
126	10.030	10.948	11.865	12.832	13.849	14.918	16.040	17.216	18.392
127	10.037	10.955	11.873	12.840	13.858	14.928	16.051	17.228	18.405
128	10.043	10.962	11.880	12.848	13.867	14.938	16.062	17.240	18.418
129	10.050	10.969	11.888	12.856	13.876	14.948	16.073	17.253	18.432
130	10.056	10.976	11.895	12.864	13.885	14.957	16.083	17.264	18.445
131	10.062	10.982	11.902	12.872	13.893	14.967	16.094	17.277	18.459
132	10.068	10.989	11.910	12.880	13.902	14.976	16.105	17.288	18.472
133	10.074	10.995	11.917	12.888	13.910	14.986	16.116	17.301	18.486
134	10.081	11.002	11.924	12.896	13.919	14.995	16.126	17.312	18.498
135	10.087	11.009	11.931	12.903	13.927	15.004	16.136	17.323	18.511
136	10.092	11.015	11.938	12.911	13.936	15.014	16.146	17.335	18.524
137	10.099	11.022	11.945	12.918	13.944	15.023	16.157	17.346	18.536
138	10.104	11.028	11.951	12.925	13.952	15.032	16.167	17.358	18.549
139	10.110	11.034	11.958	12.933	13.960	15.041	16.177	17.369	18.561
140	10.116	11.040	11.965	12.940	13.968	15.049	16.186	17.380	18.573
141	10.121	11.046	11.971	12.947	13.976	15.058	16.196	17.391	18.586
142	10.127	11.052	11.978	12.954	13.984	15.067	16.206	17.402	18.598
143	10.133	11.059	11.984	12.961	13.991	15.075	16.215	17.412	18.609
144	10.138	11.064	11.991	12.968	13.999	15.084	16.225	17.423	18.622
145	10.144	11.070	11.997	12.975	14.006	15.092	16.234	17.434	18.633
146	10.149	11.076	12.003	12.982	14.014	15.101	16.244	17.444	18.645
147	10.154	11.082	12.009	12.989	14.021	15.109	16.253	17.455	18.657
148	10.160	11.088	12.015	12.995	14.029	15.117	16.262	17.465	18.668
149	10.165	11.093	12.022	13.002	14.036	15.125	16.271	17.475	18.679
150	10.170	11.099	12.027	13.008	14.043	15.133	16.280	17.485	18.691
151	10.175	11.104	12.033	13.015	14.050	15.141	16.289	17.495	18.701
152	10.180	11.110	12.039	13.021	14.057	15.149	16.297	17.505	18.712
153	10.185	11.115	12.045	13.028	14.064	15.157	16.306	17.515	18.724
154	10.190	11.120	12.051	13.034	14.071	15.164	16.315	17.524	18.734
155	10.195	11.126	12.056	13.040	14.078	15.172	16.323	17.534	18.745
156	10.200	11.131	12.062	13.046	14.084	15.179	16.331	17.543	18.755
157	10.204	11.136	12.068	13.052	14.091	15.187	16.340	17.553	18.766
158	10.209	11.141	12.073	13.058	14.098	15.194	16.348	17.562	18.776
159	10.214	11.146	12.078	13.064	14.104	15.201	16.356	17.571	18.786
160	10.219	11.151	12.084	13.070	14.111	15.208	16.364	17.580	18.796
161	10.223	11.156	12.089	13.075	14.117	15.215	16.372	17.589	18.807
162	10.228	11.161	12.094	13.081	14.123	15.222	16.380	17.598	18.816
163	10.232	11.166	12.100	13.087	14.130	15.229	16.388	17.607	18.826
164	10.237	11.171	12.105	13.093	14.136	15.236	16.395	17.616	18.836
165	10.241	11.176	12.110	13.098	14.142	15.243	16.403	17.624	18.845
166	10.245	11.180	12.115	13.103	14.148	15.250	16.411	17.633	18.855
167	10.250	11.185	12.120	13.109	14.154	15.256	16.418	17.642	18.865
168	10.254	11.189	12.125	13.114	14.160	15.263	16.426	17.650	18.874
169	10.258	11.194	12.130	13.120	14.166	15.269	16.433	17.658	18.883
170	10.262	11.198	12.134	13.125	14.171	15.276	16.440	17.666	18.892
171	10.267	11.203	12.139	13.130	14.177	15.282	16.447	17.674	18.901
172	10.271	11.207	12.144	13.135	14.183	15.288	16.454	17.682	18.910
173	10.274	11.211	12.148	13.140	14.188	15.295	16.462	17.691	18.920
174	10.278	11.216	12.153	13.145	14.194	15.301	16.468	17.698	18.928
175	10.283	11.220	12.158	13.150	14.199	15.307	16.475	17.706	18.937
176	10.286	11.224	12.162	13.155	14.205	15.313	16.482	17.714	18.946
177	10.290	11.229	12.167	13.160	14.210	15.319	16.489	17.722	18.954
178	10.294	11.233	12.171	13.165	14.215	15.325	16.495	17.729	18.963
179	10.298	11.237	12.176	13.169	14.220	15.331	16.502	17.737	18.971
180	10.302	11.241	12.180	13.174	14.226	15.336	16.509	17.744	18.979
181	10.306	11.245	12.184	13.179	14.231	15.342	16.515	17.751	18.988
182	10.309	11.249	12.188	13.183	14.236	15.348	16.521	17.759	18.996
183	10.313	11.253	12.192	13.188	14.241	15.353	16.528	17.766	19.004
184	10.316	11.256	12.196	13.192	14.246	15.359	16.534	17.773	19.013
185	10.320	11.260	12.201	13.197	14.251	15.365	16.541	17.781	19.021
186	10.323	11.264	12.205	13.201	14.256	15.370	16.547	17.787	19.028
187	10.327	11.268	12.209	13.205	14.260	15.375	16.553	17.794	19.036
188	10.330	11.271	12.212	13.210	14.265	15.381	16.559	17.801	19.044
189	10.334	11.275	12.216	13.214	14.270	15.386	16.565	17.808	19.051
190	10.337	11.279	12.220	13.218	14.274	15.391	16.570	17.815	19.059
191	10.340	11.282	12.224	13.222	14.279	15.396	16.576	17.821	19.066
192	10.344	11.286	12.228	13.226	14.283	15.401	16.582	17.828	19.074
193	10.347	11.289	12.232	13.230	14.288	15.406	16.588	17.834	19.081
194	10.350	11.293	12.235	13.234	14.292	15.411	16.593	17.841	19.088
195	10.354	11.297	12.239	13.238	14.297	15.416	16.599	17.847	19.095
196	10.357	11.300	12.243	13.242	14.301	15.421	16.604	17.853	19.102
197	10.360	11.303	12.246	13.246	14.305	15.426	16.610	17.859	19.109
198	10.363	11.307	12.250	13.250	14.310	15.431	16.615	17.866	19.116
199	10.366	11.310	12.253	13.254	14.314	15.435	16.620	17.872	19.123
200	10.369	11.313	12.257	13.258	14.318	15.440	16.626	17.878	19.130
201	10.372	11.316	12.260	13.261	14.322	15.444	16.631	17.884	19.137
202	10.375	11.319	12.263	13.265	14.326	15.449	16.636	17.890	19.144
203	10.378	11.322	12.267	13.269	14.330	15.453	16.641	17.896	19.150
204	10.381	11.326	12.270	13.272	14.334	15.458	16.646	17.902	19.157
205	10.384	11.329	12.273	13.276	14.338	15.462	16.651	17.908	19.164
206	10.387	11.332	12.277	13.279	14.342	15.467	16.656	17.913	19.169
207	10.390	11.335	12.280	13.283	14.346	15.471	16.661	17.919	19.176
208	10.393	11.338	12.283	13.286	14.349	15.475	16.666	17.924	19.182
209	10.395	11.341	12.286	13.289	14.353	15.479	16.671	17.930	19.189
210	10.398	11.344	12.289	13.293	14.357	15.484	16.676	17.935	19.195
211	10.401	11.346	12.292	13.296	14.360	15.488	16.680	17.941	19.201
212	10.404	11.350	12.295	13.299	14.364	15.492	16.685	17.946	19.207
213	10.406	11.352	12.298	13.303	14.368	15.496	16.689	17.951	19.213
214	10.409	11.355	12.301	13.306	14.371	15.500	16.694	17.956	19.219
215	10.411	11.358	12.304	13.309	14.375	15.504	16.698	17.962	19.225
216	10.414	11.360	12.307	13.312	14.378	15.508	16.703	17.967	19.231
217	10.417	11.363	12.310	13.315	14.382	15.511	16.707	17.972	19.236
218	10.419	11.366	12.313	13.318	14.385	15.515	16.712	17.977	19.242
219	10.422	11.369	12.316	13.321	14.388	15.519	16.716	17.982	19.248
220	10.424	11.371	12.318	13.324	14.392	15.523	16.720	17.987	19.253
221	10.427	11.374	12.321	13.327	14.395	15.526	16.724	17.991	19.258
222	10.429	11.377	12.324	13.330	14.398	15.530	16.728	17.996	19.264
223	10.432	11.379	12.326	13.333	14.401	15.534	16.733	18.001	19.270
224	10.434	11.381	12.329	13.336	14.404	15.537	16.737	18.006	19.275
225	10.436	11.384	12.332	13.339	14.407	15.540	16.741	18.010	19.280
226	10.439	11.387	12.334	13.341	14.410	15.544	16.745	18.015	19.286
227	10.441	11.389	12.337	13.344	14.414	15.547	16.749	18.020	19.291
228	10.443	11.391	12.339	13.347	14.416	15.551	16.752	18.024	19.296
229	10.446	11.394	12.342	13.350	14.420	15.554	16.756	18.029	19.301
230	10.448	11.396	12.344	13.352	14.422	15.558	16.760	18.033	19.306
231	10.450	11.399	12.347	13.355	14.425	15.561	16.764	18.037	19.311
232	10.452	11.401	12.349	13.358	14.428	15.564	16.767	18.042	19.316
233	10.454	11.403	12.352	13.360	14.431	15.567	16.771	18.046	19.321
234	10.457	11.406	12.354	13.363	14.434	15.570	16.775	18.050	19.325
235	10.459	11.408	12.356	13.365	14.437	15.574	16.779	18.054	19.330
236	10.461	11.410	12.359	13.368	14.439	15.577	16.782	18.059	19.335
237	10.463	11.412	12.361	13.370	14.442	15.580	16.785	18.063	19.340
238	10.465	11.414	12.363	13.373	14.445	15.583	16.789	18.067	19.345
239	10.468	11.417	12.366	13.375	14.448	15.586	16.792	18.071	19.349
240	10.469	11.419	12.368	13.377	14.450	15.589	16.796	18.075	19.354
241	10.471	11.421	12.370	13.380	14.453	15.592	16.799	18.079	19.358
242	10.474	11.423	12.372	13.382	14.455	15.594	16.803	18.083	19.362
243	10.475	11.425	12.374	13.384	14.458	15.597	16.806	18.087	19.367
244	10.478	11.427	12.377	13.387	14.460	15.600	16.809	18.090	19.371
245	10.479	11.429	12.379	13.389	14.463	15.603	16.812	18.094	19.376
246	10.481	11.431	12.381	13.391	14.465	15.606	16.816	18.098	19.380
247	10.483	11.433	12.383	13.393	14.468	15.609	16.819	18.102	19.384
248	10.485	11.435	12.385	13.396	14.470	15.611	16.822	18.106	19.389
249	10.487	11.437	12.387	13.398	14.472	15.614	16.825	18.109	19.393
250	10.489	11.439	12.389	13.400	14.475	15.617	16.828	18.113	19.397
251	10.491	11.441	12.391	13.402	14.477	15.619	16.831	18.116	19.401
252	10.492	11.443	12.393	13.404	14.480	15.622	16.834	18.120	19.405
253	10.495	11.445	12.395	13.406	14.482	15.624	16.837	18.123	19.409
254	10.496	11.446	12.397	13.408	14.484	15.627	16.840	18.127	19.413
255	10.498	11.448	12.399	13.410	14.486	15.629	16.843	18.130	19.417
256	10.500	11.450	12.400	13.412	14.488	15.632	16.846	18.134	19.421
257	10.502	11.452	12.402	13.414	14.491	15.634	16.849	18.137	19.425
258	10.503	11.454	12.404	13.416	14.493	15.637	16.852	18.140	19.429
259	10.505	11.456	12.406	13.418	14.495	15.639	16.854	18.143	19.432
260	10.507	11.457	12.408	13.420	14.497	15.642	16.857	18.147	19.436
261	10.509	11.459	12.410	13.422	14.499	15.644	16.860	18.150	19.440
262	10.510	11.461	12.411	13.424	14.501	15.647	16.863	18.153	19.444
263	10.512	11.463	12.413	13.426	14.503	15.649	16.865	18.156	19.447
264	10.513	11.464	12.415	13.428	14.505	15.651	16.868	18.160	19.451
265	10.515	11.466	12.417	13.430	14.507	15.653	16.871	18.163	19.455
266	10.517	11.467	12.418	13.431	14.509	15.656	16.874	18.166	19.459
267	10.519	11.469	12.420	13.433	14.511	15.658	16.876	18.169	19.462
268	10.520	11.471	12.422	13.435	14.513	15.660	16.879	18.172	19.466
269	10.522	11.473	12.423	13.437	14.515	15.662	16.881	18.175	19.469
270	10.523	11.474	12.425	13.439	14.517	15.664	16.884	18.178	19.472
271	10.525	11.476	12.427	13.440	14.519	15.667	16.886	18.181	19.476
272	10.527	11.477	12.428	13.442	14.521	15.669	16.889	18.184	19.479
273	10.528	11.479	12.430	13.444	14.523	15.671	16.891	18.187	19.483
274	10.530	11.481	12.432	13.445	14.525	15.673	16.894	18.190	19.486
275	10.531	11.482	12.433	13.447	14.526	15.675	16.896	18.193	19.490
276	10.532	11.484	12.435	13.449	14.528	15.677	16.898	18.195	19.493
277	10.534	11.485	12.436	13.450	14.530	15.679	16.901	18.198	19.496
278	10.535	11.487	12.438	13.452	14.532	15.681	16.903	18.201	19.499
279	10.537	11.488	12.439	13.453	14.534	15.683	16.905	18.204	19.502
280	10.539	11.490	12.441	13.455	14.535	15.685	16.908	18.206	19.505
281	10.540	11.491	12.442	13.457	14.537	15.687	16.910	18.209	19.509
282	10.541	11.493	12.444	13.458	14.539	15.689	16.912	18.212	19.512
283	10.543	11.494	12.445	13.460	14.540	15.691	16.915	18.215	19.515
284	10.544	11.496	12.447	13.461	14.542	15.693	16.917	18.217	19.518
285	10.546	11.497	12.448	13.463	14.544	15.695	16.919	18.220	19.521
286	10.547	11.498	12.450	13.464	14.546	15.697	16.921	18.223	19.524
287	10.549	11.500	12.451	13.466	14.547	15.698	16.923	18.225	19.527
288	10.550	11.501	12.453	13.467	14.549	15.700	16.925	18.227	19.530
289	10.551	11.502	12.454	13.469	14.550	15.702	16.928	18.230	19.533
290	10.553	11.504	12.455	13.470	14.552	15.704	16.930	18.233	19.536
291	10.554	11.505	12.457	13.472	14.554	15.706	16.932	18.235	19.538
292	10.555	11.507	12.458	13.473	14.555	15.707	16.934	18.238	19.542
293	10.557	11.508	12.459	13.474	14.557	15.709	16.936	18.240	19.544
294	10.558	11.510	12.461	13.476	14.558	15.711	16.938	18.242	19.547
295	10.559	11.511	12.462	13.477	14.560	15.713	16.940	18.245	19.550
296	10.561	11.512	12.463	13.479	14.561	15.714	16.942	18.247	19.553
297	10.562	11.513	12.465	13.480	14.563	15.716	16.944	18.250	19.555
298	10.563	11.515	12.466	13.481	14.564	15.718	16.946	18.252	19.559
299	10.565	11.516	12.467	13.483	14.566	15.719	16.948	18.255	19.561
300	10.566	11.517	12.469	13.484	14.567	15.721	16.950	18.257	19.564
301	10.567	11.518	12.470	13.485	14.568	15.723	16.952	18.259	19.567
302	10.568	11.520	12.471	13.487	14.570	15.724	16.954	18.262	19.569
303	10.570	11.521	12.472	13.488	14.571	15.726	16.955	18.264	19.572
304	10.571	11.523	12.474	13.489	14.573	15.728	16.957	18.266	19.574
305	10.572	11.523	12.475	13.491	14.574	15.729	16.959	18.268	19.578
306	10.573	11.525	12.476	13.492	14.576	15.731	16.961	18.271	19.580
307	10.575	11.526	12.477	13.493	14.577	15.732	16.963	18.273	19.582
308	10.576	11.527	12.478	13.494	14.578	15.734	16.965	18.275	19.585
309	10.577	11.528	12.480	13.496	14.580	15.735	16.967	18.277	19.588
310	10.578	11.530	12.481	13.497	14.581	15.737	16.968	18.279	19.590
311	10.580	11.531	12.482	13.498	14.582	15.738	16.970	18.281	19.593
312	10.581	11.532	12.483	13.499	14.584	15.740	16.972	18.284	19.596
313	10.582	11.533	12.484	13.501	14.585	15.741	16.974	18.286	19.598
314	10.583	11.534	12.486	13.502	14.586	15.743	16.975	18.288	19.600
315	10.584	11.535	12.487	13.503	14.588	15.744	16.977	18.290	19.603
316	10.585	11.537	12.488	13.504	14.589	15.746	16.979	18.292	19.605
317	10.587	11.538	12.489	13.505	14.590	15.747	16.981	18.294	19.608
318	10.588	11.539	12.490	13.507	14.592	15.749	16.982	18.296	19.610
319	10.589	11.540	12.491	13.508	14.593	15.750	16.984	18.299	19.613
320	10.590	11.541	12.492	13.509	14.594	15.752	16.986	18.301	19.615
321	10.591	11.543	12.494	13.510	14.595	15.753	16.988	18.303	19.617
322	10.593	11.544	12.495	13.511	14.596	15.754	16.989	18.304	19.620
323	10.593	11.545	12.496	13.512	14.598	15.756	16.991	18.307	19.623
324	10.595	11.546	12.497	13.513	14.599	15.757	16.993	18.309	19.625
325	10.596	11.547	12.498	13.515	14.600	15.759	16.994	18.310	19.627
326	10.597	11.548	12.499	13.516	14.601	15.760	16.996	18.312	19.629
327	10.598	11.549	12.500	13.517	14.603	15.761	16.997	18.314	19.631
328	10.599	11.550	12.501	13.518	14.604	15.763	16.999	18.317	19.634
329	10.600	11.551	12.502	13.519	14.605	15.764	17.001	18.318	19.636
330	10.602	11.552	12.503	13.520	14.606	15.766	17.002	18.320	19.638
331	10.603	11.554	12.505	13.521	14.607	15.767	17.004	18.322	19.640
332	10.603	11.554	12.505	13.522	14.609	15.768	17.006	18.324	19.643
333	10.605	11.556	12.507	13.523	14.610	15.770	17.007	18.326	19.645
334	10.606	11.557	12.508	13.524	14.611	15.771	17.008	18.328	19.647
335	10.607	11.558	12.509	13.526	14.612	15.772	17.010	18.330	19.650
336	10.608	11.559	12.510	13.527	14.613	15.773	17.011	18.331	19.652
337	10.609	11.560	12.511	13.528	14.614	15.775	17.013	18.334	19.654
338	10.610	11.561	12.512	13.529	14.616	15.776	17.015	18.336	19.656
339	10.611	11.562	12.513	13.530	14.617	15.777	17.016	18.337	19.658
340	10.612	11.563	12.514	13.531	14.618	15.779	17.018	18.339	19.660
341	10.613	11.564	12.515	13.532	14.619	15.780	17.019	18.341	19.663
342	10.614	11.565	12.516	13.533	14.620	15.781	17.021	18.343	19.665
343	10.615	11.566	12.517	13.534	14.621	15.782	17.022	18.345	19.667
344	10.617	11.567	12.518	13.535	14.622	15.784	17.024	18.347	19.669
345	10.618	11.568	12.519	13.536	14.623	15.785	17.025	18.348	19.671
346	10.618	11.569	12.520	13.537	14.624	15.786	17.027	18.351	19.674
347	10.620	11.570	12.521	13.538	14.626	15.788	17.028	18.352	19.676
348	10.621	11.571	12.522	13.539	14.627	15.789	17.030	18.354	19.678
349	10.622	11.572	12.523	13.540	14.628	15.790	17.031	18.356	19.680
350	10.623	11.573	12.524	13.541	14.629	15.791	17.032	18.357	19.682
351	10.624	11.574	12.525	13.542	14.630	15.793	17.034	18.359	19.685
352	10.625	11.575	12.526	13.543	14.631	15.794	17.036	18.361	19.687
353	10.626	11.576	12.527	13.544	14.632	15.795	17.037	18.363	19.689
354	10.627	11.577	12.528	13.545	14.633	15.796	17.038	18.364	19.690
355	10.628	11.578	12.529	13.546	14.634	15.797	17.040	18.366	19.692
356	10.629	11.579	12.530	13.547	14.635	15.799	17.041	18.368	19.694
357	10.630	11.580	12.531	13.548	14.636	15.800	17.043	18.370	19.697
358	10.631	11.581	12.532	13.549	14.637	15.801	17.044	18.372	19.699
359	10.632	11.582	12.533	13.550	14.638	15.802	17.046	18.373	19.701
360	10.633	11.583	12.534	13.551	14.640	15.803	17.047	18.375	19.703
361	10.634	11.584	12.535	13.552	14.640	15.804	17.048	18.376	19.705
362	10.635	11.585	12.535	13.553	14.642	15.806	17.050	18.379	19.707
363	10.636	11.586	12.536	13.554	14.643	15.807	17.051	18.380	19.709
364	10.637	11.587	12.537	13.555	14.644	15.808	17.053	18.382	19.711
365	10.638	11.588	12.538	13.556	14.645	15.809	17.054	18.383	19.713
366	10.639	11.589	12.539	13.557	14.646	15.810	17.055	18.385	19.715
367	10.640	11.590	12.540	13.558	14.647	15.812	17.057	18.387	19.717
368	10.641	11.591	12.541	13.559	14.648	15.813	17.058	18.389	19.719
369	10.642	11.592	12.542	13.560	14.649	15.814	17.060	18.390	19.721
370	10.643	11.593	12.543	13.560	14.650	15.815	17.061	18.392	19.723
371	10.644	11.594	12.544	13.562	14.651	15.816	17.062	18.394	19.725
372	10.645	11.595	12.545	13.562	14.652	15.817	17.064	18.395	19.727
373	10.646	11.596	12.546	13.563	14.653	15.819	17.065	18.397	19.729
374	10.647	11.597	12.547	13.564	14.654	15.820	17.067	18.399	19.731
375	10.648	11.598	12.548	13.565	14.655	15.821	17.068	18.401	19.733
376	10.649	11.599	12.549	13.566	14.656	15.822	17.069	18.402	19.735
377	10.650	11.600	12.549	13.567	14.657	15.823	17.071	18.404	19.737
378	10.651	11.601	12.550	13.568	14.658	15.824	17.072	18.405	19.739
379	10.652	11.601	12.551	13.569	14.659	15.826	17.073	18.407	19.741
380	10.653	11.602	12.552	13.570	14.660	15.827	17.075	18.409	19.743
381	10.654	11.603	12.553	13.571	14.661	15.828	17.076	18.411	19.745
382	10.655	11.604	12.554	13.572	14.662	15.829	17.077	18.412	19.747
383	10.656	11.605	12.555	13.573	14.663	15.830	17.079	18.414	19.749
384	10.657	11.606	12.556	13.574	14.664	15.831	17.080	18.415	19.751
385	10.657	11.607	12.557	13.575	14.665	15.833	17.082	18.417	19.753
386	10.658	11.608	12.558	13.576	14.666	15.834	17.083	18.419	19.755
387	10.659	11.609	12.559	13.577	14.667	15.835	17.084	18.421	19.757
388	10.660	11.610	12.560	13.577	14.668	15.836	17.086	18.422	19.759
389	10.662	11.611	12.561	13.578	14.669	15.837	17.087	18.424	19.761
390	10.663	11.612	12.561	13.579	14.670	15.838	17.088	18.425	19.762
391	10.664	11.613	12.562	13.580	14.671	15.839	17.089	18.427	19.764
392	10.664	11.614	12.563	13.581	14.672	15.840	17.091	18.429	19.767
393	10.665	11.615	12.564	13.582	14.673	15.842	17.092	18.430	19.769
394	10.666	11.616	12.565	13.583	14.674	15.843	17.094	18.432	19.770
395	10.667	11.617	12.566	13.584	14.675	15.844	17.095	18.434	19.772
396	10.668	11.618	12.567	13.585	14.676	15.845	17.096	18.435	19.774
397	10.669	11.619	12.568	13.586	14.677	15.846	17.097	18.437	19.776
398	10.670	11.619	12.569	13.587	14.678	15.847	17.099	18.439	19.778
399	10.671	11.620	12.570	13.588	14.679	15.848	17.100	18.440	19.780
400	10.672	11.621	12.570	13.589	14.680	15.849	17.102	18.442	19.782
401	10.673	11.622	12.571	13.590	14.681	15.851	17.103	18.443	19.784
402	10.674	11.623	12.572	13.591	14.682	15.852	17.104	18.445	19.786
403	10.675	11.624	12.573	13.591	14.683	15.853	17.105	18.446	19.787
404	10.676	11.625	12.574	13.592	14.684	15.854	17.107	18.448	19.789
405	10.677	11.626	12.575	13.593	14.685	15.855	17.108	18.450	19.792
406	10.678	11.627	12.576	13.594	14.686	15.856	17.110	18.452	19.794
407	10.679	11.628	12.577	13.595	14.687	15.857	17.111	18.453	19.795
408	10.680	11.629	12.578	13.596	14.688	15.858	17.112	18.455	19.797
409	10.681	11.630	12.579	13.597	14.689	15.860	17.114	18.456	19.799
410	10.682	11.631	12.580	13.598	14.690	15.861	17.115	18.458	19.801
411	10.682	11.631	12.580	13.599	14.691	15.862	17.116	18.460	19.803
412	10.683	11.632	12.581	13.600	14.692	15.863	17.118	18.461	19.805
413	10.684	11.633	12.582	13.601	14.693	15.864	17.119	18.463	19.807
414	10.685	11.634	12.583	13.602	14.694	15.865	17.120	18.465	19.809
415	10.686	11.635	12.584	13.603	14.695	15.866	17.122	18.466	19.811
416	10.687	11.636	12.585	13.603	14.696	15.867	17.123	18.468	19.812
417	10.689	11.637	12.586	13.605	14.697	15.869	17.124	18.469	19.814
418	10.689	11.638	12.587	13.605	14.698	15.870	17.126	18.471	19.817
419	10.690	11.639	12.588	13.606	14.699	15.871	17.127	18.473	19.819
420	10.691	11.640	12.589	13.607	14.700	15.872	17.128	18.475	19.821
421	10.692	11.641	12.590	13.608	14.701	15.873	17.130	18.476	19.822
422	10.693	11.642	12.591	13.609	14.702	15.874	17.131	18.478	19.824
423	10.694	11.643	12.592	13.610	14.703	15.875	17.132	18.479	19.826
424	10.695	11.644	12.593	13.611	14.704	15.877	17.134	18.481	19.828
425	10.696	11.645	12.593	13.612	14.705	15.878	17.135	18.483	19.830
426	10.697	11.646	12.594	13.613	14.706	15.879	17.137	18.484	19.832
427	10.698	11.647	12.595	13.614	14.707	15.880	17.138	18.486	19.834
428	10.699	11.648	12.596	13.615	14.708	15.881	17.139	18.488	19.836
429	10.700	11.649	12.597	13.616	14.709	15.882	17.140	18.489	19.838
430	10.701	11.650	12.598	13.617	14.710	15.883	17.142	18.491	19.840
431	10.702	11.651	12.599	13.618	14.711	15.885	17.143	18.492	19.841
432	10.703	11.651	12.600	13.619	14.712	15.886	17.145	18.494	19.844
433	10.704	11.652	12.601	13.620	14.713	15.887	17.146	18.496	19.846
434	10.705	11.653	12.602	13.620	14.714	15.888	17.147	18.498	19.848
435	10.706	11.654	12.603	13.621	14.715	15.889	17.149	18.499	19.849
436	10.707	11.655	12.604	13.622	14.716	15.890	17.150	18.501	19.851
437	10.708	11.656	12.605	13.623	14.717	15.892	17.151	18.502	19.853
438	10.709	11.657	12.606	13.624	14.718	15.893	17.153	18.504	19.855
439	10.709	11.658	12.606	13.625	14.720	15.894	17.154	18.506	19.858
440	10.710	11.659	12.607	13.626	14.720	15.895	17.156	18.508	19.859
441	10.712	11.660	12.608	13.627	14.722	15.896	17.157	18.509	19.861
442	10.713	11.661	12.609	13.628	14.723	15.898	17.158	18.511	19.863
443	10.714	11.662	12.610	13.629	14.724	15.899	17.160	18.512	19.865
444	10.715	11.663	12.611	13.630	14.725	15.900	17.161	18.514	19.867
445	10.716	11.664	12.612	13.631	14.726	15.901	17.162	18.516	19.869
446	10.717	11.665	12.613	13.632	14.727	15.902	17.164	18.517	19.871
447	10.717	11.666	12.614	13.633	14.728	15.903	17.165	18.519	19.873
448	10.718	11.667	12.615	13.634	14.729	15.905	17.167	18.521	19.875
449	10.719	11.668	12.616	13.635	14.730	15.906	17.168	18.523	19.877
450	10.721	11.669	12.617	13.636	14.731	15.907	17.169	18.524	19.879
451	10.722	11.670	12.618	13.637	14.732	15.908	17.171	18.526	19.881
452	10.723	11.671	12.619	13.638	14.733	15.909	17.172	18.527	19.883
453	10.724	11.672	12.620	13.639	14.734	15.910	17.173	18.529	19.884
454	10.724	11.672	12.621	13.640	14.735	15.912	17.175	18.531	19.887
455	10.725	11.674	12.622	13.641	14.736	15.913	17.177	18.533	19.889
456	10.726	11.674	12.623	13.642	14.737	15.914	17.178	18.534	19.891
457	10.727	11.676	12.624	13.643	14.738	15.915	17.179	18.536	19.893
