Day	SD4neg	SD3neg	SD2neg	SD1neg	SD0	SD1	SD2	SD3	SD4
825	10.917	11.893	12.868	13.939	15.116	16.412	17.839	19.414	20.990
826	10.919	11.894	12.870	13.942	15.119	16.414	17.842	19.418	20.994
827	10.920	11.896	12.872	13.944	15.121	16.417	17.845	19.421	20.997
828	10.922	11.898	12.874	13.946	15.124	16.420	17.848	19.425	21.002
829	10.923	11.900	12.876	13.948	15.126	16.423	17.851	19.428	21.005
830	10.925	11.901	12.878	13.950	15.128	16.425	17.855	19.432	21.009
831	10.926	11.903	12.880	13.952	15.131	16.428	17.857	19.435	21.012
832	10.928	11.905	12.882	13.955	15.133	16.431	17.861	19.439	21.017
833	10.930	11.907	12.884	13.957	15.136	16.433	17.863	19.442	21.020
834	10.931	11.908	12.886	13.959	15.138	16.436	17.867	19.446	21.024
835	10.933	11.910	12.888	13.961	15.141	16.439	17.870	19.449	21.028
836	10.934	11.912	12.890	13.963	15.143	16.442	17.873	19.452	21.032
837	10.936	11.914	12.892	13.965	15.145	16.444	17.876	19.455	21.035
838	10.937	11.915	12.894	13.967	15.148	16.447	17.879	19.459	21.039
839	10.939	11.917	12.896	13.970	15.150	16.450	17.882	19.462	21.043
840	10.940	11.919	12.897	13.972	15.153	16.452	17.885	19.466	21.047
841	10.941	11.920	12.899	13.974	15.155	16.455	17.888	19.470	21.051
842	10.943	11.922	12.901	13.976	15.157	16.458	17.891	19.473	21.054
843	10.944	11.924	12.903	13.978	15.160	16.460	17.894	19.476	21.059
844	10.946	11.926	12.905	13.980	15.162	16.463	17.897	19.479	21.062
845	10.947	11.927	12.907	13.982	15.165	16.466	17.900	19.483	21.066
846	10.949	11.929	12.909	13.985	15.167	16.468	17.903	19.486	21.069
847	10.950	11.930	12.911	13.987	15.169	16.471	17.906	19.490	21.073
848	10.952	11.932	12.913	13.989	15.172	16.474	17.909	19.493	21.077
849	10.953	11.934	12.914	13.991	15.174	16.476	17.912	19.497	21.081
850	10.955	11.935	12.916	13.993	15.176	16.479	17.915	19.500	21.085
851	10.956	11.937	12.918	13.995	15.179	16.482	17.918	19.503	21.088
852	10.957	11.939	12.920	13.997	15.181	16.484	17.921	19.507	21.092
853	10.959	11.941	12.922	13.999	15.184	16.487	17.924	19.510	21.096
854	10.960	11.942	12.924	14.001	15.186	16.490	17.927	19.513	21.100
855	10.962	11.944	12.926	14.003	15.188	16.492	17.930	19.516	21.103
856	10.963	11.945	12.927	14.005	15.190	16.495	17.933	19.520	21.107
857	10.965	11.947	12.929	14.007	15.193	16.498	17.936	19.524	21.111
858	10.966	11.949	12.931	14.010	15.195	16.500	17.939	19.527	21.115
859	10.968	11.950	12.933	14.012	15.198	16.503	17.942	19.530	21.119
860	10.969	11.952	12.935	14.014	15.200	16.505	17.945	19.533	21.122
861	10.970	11.953	12.936	14.016	15.202	16.508	17.948	19.537	21.126
862	10.972	11.955	12.938	14.018	15.204	16.511	17.951	19.540	21.130
863	10.973	11.957	12.940	14.020	15.207	16.513	17.954	19.543	21.133
864	10.975	11.958	12.942	14.022	15.209	16.516	17.957	19.547	21.137
865	10.976	11.960	12.944	14.024	15.211	16.519	17.959	19.550	21.141
866	10.978	11.962	12.946	14.026	15.214	16.521	17.962	19.554	21.145
867	10.979	11.963	12.947	14.028	15.216	16.524	17.966	19.557	21.149
868	10.980	11.965	12.949	14.030	15.218	16.526	17.968	19.560	21.152
869	10.982	11.966	12.951	14.032	15.220	16.529	17.971	19.563	21.156
870	10.983	11.968	12.953	14.034	15.223	16.531	17.974	19.566	21.159
871	10.984	11.969	12.955	14.036	15.225	16.534	17.977	19.570	21.163
872	10.986	11.971	12.956	14.038	15.227	16.537	17.980	19.574	21.167
873	10.987	11.973	12.958	14.040	15.230	16.539	17.983	19.576	21.170
874	10.988	11.974	12.960	14.042	15.232	16.542	17.986	19.580	21.174
875	10.990	11.976	12.962	14.044	15.234	16.544	17.989	19.584	21.178
876	10.991	11.977	12.963	14.046	15.236	16.547	17.991	19.586	21.181
877	10.993	11.979	12.965	14.048	15.239	16.549	17.995	19.590	21.185
878	10.994	11.981	12.967	14.050	15.241	16.552	17.997	19.593	21.188
879	10.995	11.982	12.969	14.052	15.243	16.555	18.000	19.596	21.192
880	10.996	11.983	12.970	14.054	15.245	16.557	18.003	19.600	21.196
881	10.998	11.985	12.972	14.056	15.248	16.559	18.006	19.603	21.199
882	10.999	11.987	12.974	14.058	15.250	16.562	18.009	19.606	21.203
883	11.000	11.988	12.975	14.060	15.252	16.565	18.012	19.610	21.207
884	11.002	11.990	12.977	14.062	15.254	16.567	18.014	19.612	21.210
885	11.003	11.991	12.979	14.064	15.256	16.570	18.017	19.616	21.214
886	11.004	11.992	12.981	14.066	15.259	16.572	18.020	19.619	21.218
887	11.006	11.994	12.982	14.068	15.261	16.575	18.023	19.622	21.221
888	11.007	11.996	12.984	14.070	15.263	16.577	18.026	19.626	21.225
889	11.008	11.997	12.986	14.071	15.265	16.580	18.029	19.629	21.229
890	11.010	11.999	12.988	14.074	15.268	16.582	18.032	19.632	21.232
891	11.011	12.000	12.989	14.075	15.270	16.585	18.035	19.635	21.236
892	11.012	12.001	12.991	14.077	15.272	16.587	18.037	19.639	21.240
893	11.014	12.003	12.993	14.079	15.274	16.590	18.040	19.642	21.243
894	11.015	12.004	12.994	14.081	15.276	16.592	18.043	19.645	21.247
895	11.016	12.006	12.996	14.083	15.278	16.595	18.046	19.648	21.251
896	11.017	12.008	12.998	14.085	15.281	16.597	18.049	19.651	21.254
897	11.019	12.009	12.999	14.087	15.283	16.599	18.051	19.655	21.258
898	11.020	12.010	13.001	14.089	15.285	16.602	18.054	19.658	21.262
899	11.021	12.012	13.003	14.091	15.287	16.604	18.057	19.661	21.265
900	11.022	12.013	13.004	14.093	15.289	16.607	18.060	19.664	21.268
901	11.023	12.015	13.006	14.094	15.291	16.609	18.063	19.667	21.272
902	11.025	12.016	13.008	14.096	15.293	16.612	18.065	19.670	21.275
903	11.026	12.018	13.009	14.098	15.296	16.614	18.068	19.674	21.279
904	11.027	12.019	13.011	14.100	15.298	16.617	18.071	19.677	21.283
905	11.029	12.021	13.013	14.102	15.300	16.619	18.073	19.680	21.286
906	11.030	12.022	13.014	14.104	15.302	16.621	18.076	19.683	21.290
907	11.031	12.023	13.016	14.105	15.304	16.624	18.079	19.686	21.293
908	11.032	12.025	13.017	14.107	15.306	16.626	18.082	19.690	21.297
909	11.033	12.026	13.019	14.109	15.308	16.629	18.084	19.692	21.300
910	11.034	12.027	13.020	14.111	15.310	16.631	18.087	19.696	21.304
911	11.036	12.029	13.022	14.113	15.312	16.633	18.090	19.699	21.308
912	11.037	12.030	13.024	14.115	15.314	16.636	18.093	19.702	21.311
913	11.038	12.032	13.025	14.117	15.317	16.638	18.095	19.705	21.314
914	11.039	12.033	13.027	14.118	15.319	16.641	18.098	19.708	21.318
915	11.040	12.034	13.028	14.120	15.321	16.643	18.101	19.711	21.322
916	11.042	12.036	13.030	14.122	15.323	16.645	18.104	19.714	21.325
917	11.043	12.037	13.032	14.124	15.325	16.648	18.106	19.717	21.328
918	11.044	12.038	13.033	14.125	15.327	16.650	18.109	19.721	21.332
919	11.045	12.040	13.035	14.127	15.329	16.652	18.112	19.723	21.335
920	11.046	12.041	13.036	14.129	15.331	16.655	18.114	19.727	21.339
921	11.047	12.043	13.038	14.131	15.333	16.657	18.117	19.730	21.342
922	11.048	12.044	13.039	14.133	15.335	16.659	18.120	19.733	21.346
923	11.050	12.045	13.041	14.134	15.337	16.662	18.122	19.736	21.349
924	11.051	12.047	13.042	14.136	15.339	16.664	18.125	19.739	21.353
925	11.052	12.048	13.044	14.138	15.341	16.666	18.128	19.742	21.356
926	11.053	12.049	13.045	14.140	15.343	16.669	18.131	19.745	21.360
927	11.054	12.051	13.047	14.141	15.345	16.671	18.133	19.748	21.363
928	11.055	12.052	13.049	14.143	15.347	16.673	18.136	19.751	21.366
929	11.056	12.053	13.050	14.145	15.349	16.676	18.138	19.754	21.370
930	11.057	12.054	13.051	14.147	15.351	16.678	18.141	19.757	21.374
931	11.059	12.056	13.053	14.148	15.353	16.680	18.144	19.760	21.376
932	11.060	12.057	13.055	14.150	15.355	16.682	18.146	19.763	21.380
933	11.061	12.058	13.056	14.152	15.357	16.685	18.149	19.766	21.384
934	11.062	12.060	13.057	14.153	15.359	16.687	18.152	19.769	21.387
935	11.063	12.061	13.059	14.155	15.361	16.689	18.154	19.772	21.390
936	11.064	12.062	13.061	14.157	15.363	16.692	18.157	19.775	21.394
937	11.065	12.064	13.062	14.159	15.365	16.694	18.160	19.778	21.397
938	11.066	12.065	13.063	14.160	15.367	16.696	18.162	19.782	21.401
939	11.067	12.066	13.065	14.162	15.369	16.698	18.165	19.785	21.405
940	11.068	12.067	13.066	14.164	15.371	16.701	18.167	19.787	21.407
941	11.069	12.069	13.068	14.165	15.373	16.703	18.170	19.790	21.411
942	11.070	12.070	13.069	14.167	15.375	16.705	18.172	19.793	21.414
943	11.071	12.071	13.071	14.169	15.377	16.707	18.175	19.797	21.418
944	11.073	12.073	13.072	14.171	15.379	16.710	18.177	19.799	21.421
945	11.074	12.074	13.074	14.172	15.381	16.712	18.180	19.802	21.424
946	11.075	12.075	13.075	14.174	15.383	16.714	18.183	19.805	21.428
947	11.076	12.076	13.076	14.175	15.384	16.716	18.185	19.808	21.431
948	11.077	12.077	13.078	14.177	15.386	16.719	18.188	19.811	21.435
949	11.078	12.079	13.079	14.179	15.388	16.721	18.190	19.814	21.438
950	11.079	12.080	13.081	14.180	15.390	16.723	18.193	19.817	21.441
951	11.080	12.081	13.082	14.182	15.392	16.725	18.196	19.820	21.445
952	11.081	12.082	13.084	14.184	15.394	16.727	18.198	19.823	21.448
953	11.082	12.083	13.085	14.185	15.396	16.730	18.201	19.826	21.452
954	11.083	12.085	13.087	14.187	15.398	16.732	18.203	19.829	21.454
955	11.084	12.086	13.088	14.189	15.400	16.734	18.206	19.832	21.458
956	11.085	12.087	13.089	14.190	15.402	16.736	18.208	19.835	21.461
957	11.086	12.088	13.091	14.192	15.404	16.738	18.211	19.838	21.465
958	11.087	12.089	13.092	14.193	15.405	16.741	18.214	19.841	21.468
959	11.088	12.090	13.093	14.195	15.407	16.743	18.216	19.844	21.472
960	11.089	12.092	13.095	14.197	15.409	16.745	18.218	19.846	21.474
961	11.090	12.093	13.096	14.198	15.411	16.747	18.221	19.849	21.478
962	11.091	12.094	13.098	14.200	15.413	16.749	18.224	19.852	21.481
963	11.092	12.095	13.099	14.202	15.415	16.751	18.226	19.855	21.485
964	11.093	12.096	13.100	14.203	15.417	16.754	18.229	19.858	21.488
965	11.094	12.098	13.102	14.205	15.418	16.756	18.231	19.861	21.491
966	11.095	12.099	13.103	14.206	15.420	16.758	18.233	19.864	21.494
967	11.096	12.100	13.104	14.208	15.422	16.760	18.236	19.867	21.498
968	11.097	12.101	13.106	14.209	15.424	16.762	18.239	19.870	21.501
969	11.097	12.102	13.107	14.211	15.426	16.764	18.241	19.873	21.505
970	11.098	12.103	13.108	14.213	15.428	16.766	18.244	19.876	21.508
971	11.100	12.105	13.110	14.214	15.430	16.769	18.246	19.878	21.511
972	11.101	12.106	13.111	14.216	15.431	16.771	18.248	19.881	21.514
973	11.101	12.107	13.112	14.217	15.433	16.773	18.251	19.884	21.517
974	11.102	12.108	13.114	14.219	15.435	16.775	18.254	19.887	21.521
975	11.103	12.109	13.115	14.221	15.437	16.777	18.256	19.890	21.524
976	11.104	12.110	13.116	14.222	15.439	16.779	18.259	19.893	21.528
977	11.105	12.111	13.118	14.224	15.440	16.781	18.261	19.896	21.531
978	11.106	12.113	13.119	14.225	15.442	16.783	18.263	19.899	21.534
979	11.107	12.114	13.121	14.227	15.444	16.786	18.266	19.901	21.537
980	11.108	12.115	13.122	14.228	15.446	16.788	18.268	19.904	21.541
981	11.109	12.116	13.123	14.230	15.448	16.790	18.271	19.907	21.544
982	11.110	12.117	13.124	14.231	15.450	16.792	18.273	19.910	21.547
983	11.111	12.118	13.126	14.233	15.451	16.794	18.276	19.913	21.551
984	11.111	12.119	13.127	14.234	15.453	16.796	18.278	19.916	21.554
985	11.112	12.120	13.128	14.236	15.455	16.798	18.281	19.919	21.557
986	11.114	12.122	13.130	14.238	15.457	16.800	18.283	19.921	21.560
987	11.114	12.123	13.131	14.239	15.459	16.802	18.285	19.924	21.563
988	11.115	12.124	13.132	14.241	15.460	16.805	18.288	19.927	21.567
989	11.116	12.125	13.134	14.242	15.462	16.807	18.290	19.930	21.570
990	11.117	12.126	13.135	14.244	15.464	16.809	18.293	19.933	21.574
991	11.118	12.127	13.136	14.245	15.466	16.811	18.295	19.936	21.577
992	11.119	12.128	13.137	14.247	15.468	16.813	18.298	19.939	21.580
993	11.119	12.129	13.139	14.248	15.469	16.815	18.300	19.942	21.584
994	11.121	12.130	13.140	14.250	15.471	16.817	18.302	19.944	21.586
995	11.122	12.131	13.141	14.251	15.473	16.819	18.305	19.947	21.589
996	11.122	12.133	13.143	14.253	15.475	16.821	18.308	19.950	21.593
997	11.123	12.134	13.144	14.254	15.476	16.823	18.310	19.953	21.596
998	11.124	12.135	13.145	14.256	15.478	16.825	18.312	19.956	21.599
999	11.125	12.136	13.146	14.257	15.480	16.828	18.315	19.959	21.603
1000	11.126	12.137	13.148	14.259	15.482	16.830	18.317	19.962	21.606
1001	11.127	12.138	13.149	14.260	15.484	16.832	18.320	19.965	21.609
1002	11.127	12.139	13.150	14.262	15.485	16.834	18.322	19.968	21.613
1003	11.128	12.140	13.151	14.263	15.487	16.836	18.325	19.970	21.616
1004	11.129	12.141	13.153	14.265	15.489	16.838	18.327	19.973	21.619
1005	11.130	12.142	13.154	14.266	15.490	16.840	18.329	19.976	21.622
1006	11.131	12.143	13.155	14.268	15.492	16.842	18.332	19.978	21.625
1007	11.132	12.144	13.156	14.269	15.494	16.844	18.334	19.981	21.628
1008	11.133	12.145	13.158	14.271	15.496	16.846	18.337	19.984	21.632
1009	11.133	12.146	13.159	14.272	15.498	16.848	18.339	19.987	21.635
1010	11.134	12.147	13.160	14.274	15.499	16.850	18.342	19.990	21.639
1011	11.135	12.148	13.161	14.275	15.501	16.852	18.344	19.993	21.642
1012	11.136	12.149	13.163	14.277	15.503	16.854	18.346	19.996	21.645
1013	11.137	12.150	13.164	14.278	15.504	16.856	18.349	19.999	21.648
1014	11.138	12.151	13.165	14.280	15.506	16.859	18.351	20.002	21.652
1015	11.138	12.152	13.166	14.281	15.508	16.861	18.354	20.004	21.655
1016	11.139	12.153	13.167	14.282	15.510	16.863	18.356	20.007	21.658
1017	11.140	12.155	13.169	14.284	15.512	16.865	18.358	20.010	21.661
1018	11.141	12.156	13.170	14.285	15.513	16.867	18.361	20.012	21.664
1019	11.142	12.157	13.171	14.287	15.515	16.869	18.363	20.015	21.667
1020	11.143	12.158	13.173	14.288	15.517	16.871	18.366	20.018	21.671
1021	11.144	12.159	13.174	14.290	15.518	16.873	18.368	20.021	21.674
1022	11.144	12.160	13.175	14.291	15.520	16.875	18.370	20.024	21.677
1023	11.145	12.161	13.176	14.293	15.522	16.877	18.373	20.027	21.681
1024	11.146	12.162	13.177	14.294	15.524	16.879	18.375	20.030	21.684
1025	11.147	12.163	13.179	14.296	15.525	16.881	18.378	20.032	21.687
1026	11.148	12.164	13.180	14.297	15.527	16.883	18.380	20.035	21.690
1027	11.148	12.165	13.181	14.299	15.529	16.885	18.382	20.038	21.694
1028	11.149	12.166	13.182	14.300	15.530	16.887	18.385	20.041	21.697
1029	11.150	12.167	13.184	14.301	15.532	16.889	18.387	20.044	21.700
1030	11.151	12.168	13.185	14.303	15.534	16.891	18.390	20.047	21.703
1031	11.152	12.169	13.186	14.304	15.536	16.893	18.392	20.049	21.707
1032	11.152	12.170	13.187	14.306	15.537	16.895	18.395	20.052	21.710
1033	11.153	12.171	13.188	14.307	15.539	16.897	18.397	20.055	21.713
1034	11.154	12.172	13.190	14.309	15.541	16.899	18.399	20.058	21.717
1035	11.155	12.173	13.191	14.310	15.542	16.901	18.402	20.061	21.720
1036	11.155	12.174	13.192	14.311	15.544	16.903	18.404	20.064	21.723
1037	11.156	12.175	13.193	14.313	15.546	16.905	18.407	20.066	21.726
1038	11.157	12.176	13.194	14.314	15.548	16.907	18.409	20.069	21.730
1039	11.158	12.177	13.195	14.316	15.549	16.909	18.411	20.072	21.733
1040	11.159	12.178	13.197	14.317	15.551	16.911	18.413	20.074	21.735
1041	11.160	12.179	13.198	14.319	15.553	16.913	18.416	20.077	21.739
1042	11.161	12.180	13.199	14.320	15.554	16.915	18.418	20.080	21.742
1043	11.161	12.181	13.201	14.322	15.556	16.917	18.421	20.083	21.745
1044	11.162	12.182	13.202	14.323	15.558	16.919	18.423	20.086	21.748
1045	11.163	12.183	13.203	14.325	15.560	16.921	18.425	20.089	21.752
1046	11.164	12.184	13.204	14.326	15.561	16.924	18.428	20.091	21.755
1047	11.165	12.185	13.205	14.327	15.563	16.926	18.430	20.094	21.758
1048	11.165	12.186	13.206	14.329	15.565	16.928	18.433	20.097	21.761
1049	11.166	12.187	13.208	14.330	15.566	16.930	18.435	20.100	21.765
1050	11.167	12.188	13.209	14.332	15.568	16.932	18.437	20.103	21.768
1051	11.168	12.189	13.210	14.333	15.570	16.934	18.440	20.106	21.771
1052	11.168	12.190	13.211	14.334	15.572	16.936	18.442	20.108	21.775
1053	11.169	12.191	13.212	14.336	15.573	16.938	18.445	20.111	21.778
1054	11.170	12.192	13.214	14.337	15.575	16.940	18.447	20.114	21.781
1055	11.171	12.193	13.215	14.339	15.577	16.942	18.449	20.117	21.784
1056	11.172	12.194	13.216	14.340	15.578	16.944	18.452	20.120	21.788
1057	11.172	12.195	13.217	14.342	15.580	16.946	18.454	20.122	21.791
1058	11.173	12.196	13.218	14.343	15.582	16.948	18.457	20.125	21.794
1059	11.174	12.197	13.220	14.344	15.583	16.950	18.459	20.128	21.797
1060	11.175	12.198	13.221	14.346	15.585	16.952	18.461	20.131	21.801
1061	11.175	12.199	13.222	14.347	15.587	16.954	18.464	20.134	21.804
1062	11.176	12.200	13.223	14.349	15.588	16.956	18.466	20.137	21.807
1063	11.177	12.201	13.224	14.350	15.590	16.958	18.468	20.139	21.810
1064	11.178	12.202	13.225	14.352	15.592	16.960	18.471	20.142	21.814
1065	11.178	12.202	13.226	14.353	15.594	16.962	18.474	20.146	21.818
1066	11.179	12.203	13.228	14.354	15.595	16.964	18.476	20.149	21.821
1067	11.180	12.204	13.229	14.356	15.597	16.966	18.478	20.151	21.824
1068	11.180	12.205	13.230	14.357	15.599	16.968	18.481	20.154	21.828
1069	11.181	12.206	13.231	14.359	15.600	16.970	18.483	20.157	21.831
1070	11.182	12.207	13.232	14.360	15.602	16.972	18.486	20.160	21.834
1071	11.183	12.208	13.233	14.361	15.604	16.974	18.488	20.163	21.837
1072	11.183	12.209	13.235	14.363	15.605	16.976	18.490	20.165	21.840
1073	11.184	12.210	13.236	14.364	15.607	16.978	18.493	20.168	21.844
1074	11.185	12.211	13.237	14.366	15.609	16.980	18.495	20.171	21.847
1075	11.186	12.212	13.238	14.367	15.610	16.982	18.497	20.174	21.850
1076	11.186	12.213	13.239	14.368	15.612	16.984	18.500	20.177	21.854
1077	11.187	12.214	13.240	14.370	15.614	16.986	18.502	20.180	21.857
1078	11.188	12.215	13.242	14.371	15.616	16.988	18.505	20.182	21.860
1079	11.189	12.216	13.243	14.373	15.617	16.990	18.507	20.185	21.863
1080	11.190	12.217	13.244	14.374	15.619	16.992	18.509	20.188	21.867
1081	11.190	12.218	13.245	14.375	15.621	16.994	18.512	20.191	21.870
1082	11.191	12.219	13.246	14.377	15.622	16.996	18.514	20.194	21.873
1083	11.192	12.220	13.248	14.378	15.624	16.998	18.517	20.196	21.876
1084	11.193	12.221	13.249	14.380	15.626	17.000	18.519	20.199	21.880
1085	11.193	12.222	13.250	14.381	15.627	17.002	18.521	20.202	21.883
1086	11.194	12.223	13.251	14.383	15.629	17.004	18.524	20.205	21.886
1087	11.195	12.224	13.252	14.384	15.631	17.006	18.526	20.208	21.889
1088	11.195	12.224	13.253	14.385	15.632	17.009	18.529	20.211	21.893
1089	11.196	12.225	13.254	14.387	15.634	17.011	18.531	20.214	21.897
1090	11.197	12.226	13.255	14.388	15.636	17.012	18.534	20.217	21.900
1091	11.197	12.227	13.257	14.389	15.638	17.015	18.536	20.220	21.903
1092	11.198	12.228	13.258	14.391	15.639	17.017	18.538	20.222	21.906
1093	11.199	12.229	13.259	14.392	15.641	17.019	18.541	20.225	21.910
1094	11.200	12.230	13.260	14.394	15.643	17.021	18.543	20.228	21.913
1095	11.201	12.231	13.261	14.395	15.644	17.023	18.546	20.231	21.916
1096	11.201	12.232	13.263	14.397	15.646	17.025	18.548	20.234	21.919
1097	11.202	12.233	13.264	14.398	15.648	17.027	18.550	20.237	21.923
1098	11.203	12.234	13.265	14.399	15.649	17.029	18.553	20.239	21.926
1099	11.204	12.235	13.266	14.401	15.651	17.031	18.555	20.242	21.929
1100	11.204	12.236	13.267	14.402	15.653	17.033	18.557	20.245	21.932
1101	11.205	12.237	13.268	14.404	15.654	17.035	18.560	20.248	21.936
1102	11.205	12.237	13.269	14.405	15.656	17.037	18.563	20.251	21.940
1103	11.206	12.238	13.270	14.406	15.658	17.039	18.565	20.254	21.943
1104	11.207	12.239	13.272	14.408	15.660	17.041	18.567	20.257	21.946
1105	11.208	12.240	13.273	14.409	15.661	17.043	18.570	20.260	21.950
1106	11.209	12.241	13.274	14.411	15.663	17.045	18.572	20.263	21.953
1107	11.209	12.242	13.275	14.412	15.664	17.047	18.574	20.265	21.956
1108	11.210	12.243	13.276	14.413	15.666	17.049	18.577	20.268	21.959
1109	11.211	12.244	13.278	14.415	15.668	17.051	18.579	20.271	21.963
1110	11.212	12.245	13.279	14.416	15.670	17.053	18.582	20.274	21.966
1111	11.212	12.246	13.280	14.418	15.671	17.055	18.584	20.277	21.969
1112	11.213	12.247	13.281	14.419	15.673	17.057	18.587	20.280	21.973
1113	11.213	12.248	13.282	14.420	15.675	17.059	18.589	20.283	21.977
1114	11.214	12.249	13.283	14.422	15.676	17.061	18.592	20.286	21.980
1115	11.215	12.250	13.284	14.423	15.678	17.063	18.594	20.288	21.983
1116	11.216	12.251	13.285	14.424	15.680	17.065	18.596	20.291	21.986
1117	11.216	12.252	13.287	14.426	15.681	17.067	18.599	20.294	21.990
1118	11.217	12.252	13.288	14.427	15.683	17.069	18.601	20.297	21.993
1119	11.218	12.253	13.289	14.429	15.685	17.071	18.604	20.300	21.996
1120	11.219	12.254	13.290	14.430	15.686	17.073	18.606	20.303	21.999
1121	11.220	12.255	13.291	14.432	15.688	17.075	18.608	20.305	22.003
1122	11.220	12.256	13.292	14.433	15.690	17.077	18.611	20.309	22.007
1123	11.221	12.257	13.293	14.434	15.692	17.079	18.614	20.312	22.010
1124	11.221	12.258	13.295	14.436	15.693	17.081	18.616	20.315	22.013
1125	11.222	12.259	13.296	14.437	15.695	17.083	18.618	20.317	22.016
1126	11.223	12.260	13.297	14.438	15.697	17.085	18.621	20.320	22.020
1127	11.224	12.261	13.298	14.440	15.698	17.087	18.623	20.323	22.023
1128	11.224	12.262	13.299	14.441	15.700	17.089	18.625	20.326	22.026
1129	11.225	12.263	13.300	14.443	15.702	17.091	18.628	20.329	22.030
1130	11.225	12.263	13.301	14.444	15.703	17.094	18.631	20.332	22.034
1131	11.226	12.264	13.303	14.445	15.705	17.096	18.633	20.335	22.037
1132	11.227	12.265	13.304	14.447	15.707	17.098	18.635	20.338	22.040
1133	11.228	12.266	13.305	14.448	15.708	17.100	18.638	20.341	22.043
1134	11.228	12.267	13.306	14.450	15.710	17.102	18.640	20.343	22.047
1135	11.229	12.268	13.307	14.451	15.712	17.104	18.642	20.346	22.050
1136	11.230	12.269	13.308	14.452	15.714	17.106	18.645	20.349	22.053
1137	11.230	12.270	13.309	14.454	15.715	17.108	18.648	20.353	22.057
1138	11.231	12.271	13.310	14.455	15.717	17.110	18.650	20.355	22.061
1139	11.232	12.272	13.312	14.457	15.719	17.112	18.652	20.358	22.064
1140	11.233	12.273	13.313	14.458	15.720	17.114	18.655	20.361	22.067
1141	11.233	12.274	13.314	14.459	15.722	17.116	18.657	20.364	22.070
1142	11.234	12.275	13.315	14.461	15.724	17.118	18.660	20.367	22.074
1143	11.235	12.276	13.316	14.462	15.725	17.120	18.662	20.369	22.077
1144	11.235	12.276	13.317	14.463	15.727	17.122	18.665	20.373	22.081
1145	11.236	12.277	13.318	14.465	15.729	17.124	18.667	20.376	22.084
1146	11.237	12.278	13.320	14.466	15.730	17.126	18.670	20.379	22.088
1147	11.237	12.279	13.321	14.468	15.732	17.128	18.672	20.381	22.091
1148	11.238	12.280	13.322	14.469	15.734	17.130	18.674	20.384	22.094
1149	11.239	12.281	13.323	14.470	15.736	17.132	18.677	20.387	22.098
1150	11.240	12.282	13.324	14.472	15.737	17.134	18.679	20.390	22.101
1151	11.240	12.283	13.325	14.473	15.739	17.136	18.682	20.393	22.105
1152	11.241	12.284	13.326	14.475	15.740	17.138	18.684	20.396	22.108
1153	11.242	12.285	13.328	14.476	15.742	17.140	18.687	20.399	22.111
1154	11.242	12.286	13.329	14.477	15.744	17.142	18.689	20.402	22.115
1155	11.243	12.286	13.330	14.479	15.746	17.144	18.691	20.405	22.118
1156	11.244	12.287	13.331	14.480	15.747	17.146	18.694	20.408	22.121
1157	11.244	12.288	13.332	14.481	15.749	17.149	18.697	20.411	22.125
1158	11.245	12.289	13.333	14.483	15.751	17.151	18.699	20.414	22.129
1159	11.246	12.290	13.334	14.484	15.752	17.153	18.701	20.417	22.132
1160	11.246	12.291	13.335	14.486	15.754	17.155	18.704	20.419	22.135
1161	11.247	12.292	13.337	14.487	15.756	17.157	18.706	20.422	22.138
1162	11.248	12.293	13.338	14.488	15.757	17.159	18.709	20.425	22.142
1163	11.248	12.293	13.339	14.490	15.759	17.161	18.711	20.429	22.146
1164	11.249	12.294	13.340	14.491	15.761	17.163	18.714	20.431	22.149
1165	11.250	12.295	13.341	14.493	15.762	17.165	18.716	20.434	22.153
1166	11.251	12.296	13.342	14.494	15.764	17.167	18.719	20.437	22.156
1167	11.251	12.297	13.343	14.495	15.766	17.169	18.721	20.440	22.159
1168	11.252	12.298	13.344	14.497	15.768	17.171	18.724	20.443	22.163
1169	11.252	12.299	13.345	14.498	15.769	17.173	18.726	20.446	22.166
1170	11.253	12.300	13.347	14.499	15.771	17.175	18.728	20.449	22.170
1171	11.254	12.301	13.348	14.501	15.773	17.177	18.731	20.452	22.173
1172	11.255	12.302	13.349	14.502	15.774	17.179	18.733	20.455	22.176
1173	11.255	12.302	13.350	14.504	15.776	17.181	18.736	20.458	22.180
1174	11.256	12.303	13.351	14.505	15.778	17.183	18.738	20.461	22.184
1175	11.256	12.304	13.352	14.506	15.779	17.185	18.741	20.464	22.187
1176	11.257	12.305	13.353	14.508	15.781	17.187	18.743	20.467	22.190
1177	11.258	12.306	13.355	14.509	15.783	17.190	18.746	20.470	22.194
1178	11.259	12.307	13.356	14.511	15.784	17.191	18.748	20.472	22.197
1179	11.259	12.308	13.357	14.512	15.786	17.194	18.751	20.476	22.201
1180	11.260	12.309	13.358	14.513	15.788	17.196	18.753	20.479	22.204
1181	11.261	12.310	13.359	14.515	15.790	17.198	18.756	20.482	22.208
1182	11.261	12.311	13.360	14.516	15.791	17.200	18.758	20.484	22.211
1183	11.262	12.312	13.361	14.518	15.793	17.202	18.760	20.487	22.214
1184	11.262	12.312	13.362	14.519	15.795	17.204	18.763	20.491	22.218
1185	11.263	12.313	13.363	14.520	15.796	17.206	18.766	20.494	22.222
1186	11.264	12.314	13.365	14.522	15.798	17.208	18.768	20.496	22.225
